0.0276077,0.0392033,1.2904799999999998,0.054711,68.6194,24.367,241.062,32.0362
0.0271656,0.0399404,1.28565,0.382638,68.5923,24.366,238.709,32.9649
0.0277184,0.0401674,1.15588,0.054711,68.5207,24.3666,226.485,32.0362
0.0280453,0.0380265,0.971268,0.382638,68.5425,24.3634,220.378,32.9649
0.0276435,0.0385804,1.07246,-0.2732159999999999,68.6569,24.3639,233.922,32.0
0.0274928,0.0405719,1.06505,0.054711,68.6015,24.3651,226.58900000000003,32.0362
0.0273487,0.0402589,1.31029,0.382638,68.5455,24.3683,241.554,32.9649
0.0279395999999999,0.038412,0.5892350000000001,0.382638,68.5092,24.3666,208.073,32.0
0.0279302,0.0376561,1.33706,0.054711,68.66199999999999,24.3692,240.25,32.0362
0.0272664,0.0397848,1.02055,0.382638,68.4766,24.3696,232.671,32.9649
0.0269747,0.0386485,1.06043,-0.2732159999999999,68.6106,24.3512,223.336,32.9649
0.0277135,0.0368743,0.943875,0.382638,68.5509,24.3607,221.24400000000003,32.0362
0.0274337,0.0383866,1.40749,0.054711,68.6542,24.3564,224.791,32.9649
0.0270735,0.0404137,0.932397,-0.2732159999999999,68.5205,24.3631,230.005,32.0
0.0272279,0.0400702,1.30446,0.054711,68.653,24.3605,230.26,32.0
0.0272187,0.0368875,1.15648,0.054711,68.6864,24.3615,230.904,32.0362
0.0273539,0.0370086,1.13169,0.054711,68.7893,24.3609,240.034,32.9649
0.0274191,0.0393577,1.54333,-0.2732159999999999,68.6711,24.3592,253.558,32.0362
0.0271072,0.0402181,1.08608,-0.2732159999999999,68.6966,24.3592,236.583,32.9649
0.0272045,0.039029,1.21213,0.054711,68.7529,24.3574,235.818,32.0362
0.0270130999999999,0.0366989,1.00249,-0.601143,68.6255,24.3645,212.139,32.9649
0.0271325,0.0375842,1.46899,0.054711,68.6488,24.3542,245.821,32.0362
0.0271810999999999,0.0393815,1.2023700000000002,0.054711,69.0076,24.3672,224.372,32.9649
0.0271401,0.0401653,1.25571,0.054711,68.7446,24.3527,230.83,32.0362
0.0272274,0.0385000999999999,1.18871,-0.601143,68.7153,24.3721,232.931,32.9649
0.0271789,0.0369638,1.0537,-0.601143,69.152,24.3721,241.882,32.0362
0.0274702,0.0398733,1.03715,0.054711,68.6737,24.3649,213.13,32.0
0.0272288,0.0401879,1.0097,0.054711,68.79899999999999,24.3698,219.892,32.0362
0.0272971999999999,0.0376272,1.13589,-0.2732159999999999,68.8572,24.3711,233.263,32.9649
0.0273067,0.0381105,1.44357,0.382638,68.868,24.3647,230.679,32.0362
0.0271466,0.0388218,1.06034,0.382638,68.8732,24.3666,221.255,32.9649
0.027843,0.0400468999999999,1.45898,0.054711,68.7283,24.3544,245.671,32.0
0.0271337999999999,0.0390688,0.754983,0.054711,68.8446,24.3544,206.0,32.0
0.0275244,0.038174,1.14027,0.054711,68.7033,24.3683,237.696,32.0362
0.0268882,0.0393950999999999,1.19072,0.054711,68.9361,24.3678,229.505,32.9649
0.0273796,0.0388582,1.202,0.054711,69.1491,24.3616,241.45,32.0
0.0277945999999999,0.0403139,0.942638,0.382638,69.1049,24.3674,228.386,32.0362
0.0273420999999999,0.0383682,0.935478,0.054711,69.1428,24.3603,230.833,32.9649
0.027069,0.0396816,0.926731,0.054711,68.9503,24.3607,224.69,32.0
0.0273147999999999,0.0390166,0.929402,-0.2732159999999999,69.1788,24.3567,231.419,32.9649
0.0278403,0.039412,0.887534,-0.2732159999999999,68.8962,24.359,234.591,32.0362
0.0272508,0.0393595,0.9324,-0.2732159999999999,68.9637,24.3649,233.816,32.9649
0.0271901999999999,0.0400285,1.04513,0.054711,68.8477,24.3685,242.367,32.0
0.0277454,0.0401199999999999,1.23144,-0.2732159999999999,68.9124,24.3681,237.513,32.0362
0.0275781999999999,0.0387263,1.22207,-0.2732159999999999,69.0688,24.3651,245.121,32.9649
0.027922,0.0390488,0.965059,0.054711,68.9651,24.3633,229.198,32.0362
